    3.8410    3.9658    4.3673    4.9446    5.5638    6.1222    6.5787    6.9307    7.2150    7.5427    8.0774    8.9025    9.8429   10.4458   10.3768    9.8704    9.5100    9.6384   10.0550   10.1077    9.3473    8.1570    7.2997    7.1792    7.7197    8.4726    8.9315    9.1001    9.5026   10.5613   12.0400   12.9138   12.3577   10.9496    9.9162    9.8600   10.5650   11.1990   10.9899   10.1644    9.6522   10.1317   11.6944   13.6903   14.8356   14.3573   12.8427   11.3483   10.3937    9.9411    9.7485    9.6501    9.6634    9.8892   10.3086   10.6470   10.4878    9.6890    8.6377    7.9317    7.9715    8.8791   10.4831   12.2683   13.6395   14.3957   14.6752   14.4948   13.7237   12.5772   11.7828   12.1382   14.1197   17.4462   20.3629   20.5576   18.0464   14.9930   12.8992   11.9000   11.5973
    3.5955    3.7127    4.0954    4.6474    5.2405    5.7755    6.2123    6.5482    6.8186    7.1313    7.6447    8.4407    9.3501    9.9324    9.8606    9.3642    9.0110    9.1332    9.5359    9.5861    8.8476    7.6956    6.8688    6.7538    7.2767    8.0062    8.4524    8.6176    9.0097   10.0406   11.4843   12.3401   11.7970   10.4229    9.4174    9.3641   10.0524   10.6731   10.4716    9.6692    9.1733    9.6438   11.1748   13.1384   14.2728   13.8098   12.3278   10.8691    9.9423    9.5085    9.3301    9.2444    9.2689    9.5027    9.9285   10.2755   10.1307    9.3523    8.3238    7.6360    7.6833    8.5891   10.1916   11.9836   13.3683   14.1385   14.4294   14.2560   13.4866   12.3391   11.5456   11.9065   13.9056   17.2753   20.2449   20.4483   17.8979   14.8063   12.6955   11.6928   11.3921
    3.3764    3.4868    3.8514    4.3787    4.9454    5.4558    5.8709    6.1882    6.4422    6.7371    7.2262    7.9893    8.8632    9.4210    9.3452    8.8594    8.5142    8.6300    9.0187    9.0682    8.3570    7.2494    6.4581    6.3524    6.8615    7.5721    8.0102    8.1758    8.5612    9.5685   10.9813   11.8217   11.2918    9.9502    8.9714    8.9217    9.5961   10.2066   10.0141    9.2348    8.7557    9.2215   10.7294   12.6726   13.8072   13.3660   11.9187   10.4968    9.6020    9.1953    9.0422    8.9824    9.0332    9.2945    9.7502   10.1291   10.0121    9.2514    8.2336    7.5568    7.6218    8.5598   10.2157   12.0766   13.5257   14.3412   14.6581   14.4896   13.6980   12.5115   11.6911   12.0648   14.1385   17.6478   20.7507   20.9576   18.2829   15.0559   12.8619   11.8224   11.5110
    3.4036    3.5177    3.8928    4.4354    5.0182    5.5419    5.9662    6.2884    6.5445    6.8431    7.3432    8.1281    9.0290    9.6016    9.5156    9.0049    8.6424    8.7597    9.1620    9.2150    8.4812    7.3400    6.5285    6.4259    6.9595    7.7039    8.1662    8.3440    8.7493    9.8031   11.2826   12.1618   11.6010   10.1908    9.1642    9.1090    9.8097   10.4451   10.2424    9.4283    8.9290    9.4149   10.9919   13.0333   14.2346   13.7827   12.2761   10.8009    9.8828    9.4800    9.3468    9.3144    9.4014    9.7147   10.2389   10.6838   10.5942    9.8045    8.7303    8.0197    8.1100    9.1502   10.9819   13.0490   14.6684   15.5865   15.9476   15.7641   14.8835   13.5623   12.6456   13.0460   15.3223   19.1913   22.6132   22.8134   19.8189   16.2343   13.8074   12.6570   12.3069
    3.4332    3.5506    3.9351    4.4905    5.0856    5.6178    6.0450    6.3652    6.6161    6.9098    7.4103    8.2025    9.1127    9.6838    9.5774    9.0374    8.6522    8.7594    9.1588    9.2046    8.4530    7.2928    6.4712    6.3682    6.9087    7.6632    8.1309    8.3072    8.7115    9.7710   11.2597   12.1336   11.5410   10.0920    9.0385    8.9657    9.6520   10.2723   10.0529    9.2247    8.7143    9.1860   10.7448   12.7710   13.9637   13.5091   12.0088   10.5486    9.6498    9.2687    9.1606    9.1571    9.2768    9.6276   10.1959   10.6874   10.6335    9.8585    8.7849    8.0785    8.1912    9.2837   11.2028   13.3771   15.0898   16.0670   16.4543   16.2627   15.3325   13.9370   12.9650   13.3681   15.7297   19.7615   23.3281   23.5078   20.3420   16.5814   14.0476   12.8491   12.4845
    3.5915    3.7180    4.1268    4.7158    5.3447    5.9029    6.3458    6.6717    6.9218    7.2159    7.7280    8.5472    9.4883   10.0665    9.9264    9.3313    8.9030    8.9931    9.3901    9.4201    8.6241    7.4113    6.5557    6.4440    6.9955    7.7665    8.2387    8.4065    8.8042    9.8700   11.3689   12.2272   11.5784   10.0633    8.9621    8.8572    9.5154   10.1050    9.8536    8.9995    8.4669    8.9075   10.4198   12.3924   13.5423   13.0714   11.5822   10.1460    9.2699    8.9073    8.8175    8.8351    8.9779    9.3523    9.9461   10.4669   10.4438    9.6953    8.6420    7.9516    8.0790    9.1912   11.1427   13.3606   15.1132   16.1143   16.5080   16.3042   15.3419   13.9046   12.8987   13.2847   15.6498   19.7074   23.2944   23.4406   20.2039   16.3912   13.8356   12.6314   12.2682
    3.9494    4.0945    4.5529    5.2106    5.9094    6.5250    7.0070    7.3545    7.6146    7.9218    8.4698    9.3563   10.3734   10.9823   10.7923   10.1020    9.6000    9.6695   10.0757   10.0837    9.1987    7.8712    6.9379    6.8088    7.3919    8.2084    8.6998    8.8589    9.2585   10.3635   11.9191   12.7798   12.0360   10.3883    9.1910    9.0408    9.6818   10.2484    9.9475    9.0342    8.4562    8.8682   10.3607   12.3127   13.4305   12.9190   11.3990    9.9491    9.0709    8.7123    8.6315    8.6631    8.8238    9.2200    9.8396   10.3884   10.3877    9.6494    8.5980    7.9100    8.0467    9.1805   11.1704   13.4365   15.2281   16.2463   16.6362   16.4078   15.3996   13.9076   12.8574   13.2179   15.5765   19.6448   23.2338   23.3355   20.0295   16.1718   13.6001   12.3928   12.0318
    4.0507    4.2017    4.6754    5.3526    6.0676    6.6902    7.1688    7.5038    7.7454    8.0334    8.5663    9.4418   10.4445   11.0233   10.7856   10.0439    9.4986    9.5313    9.9025    9.8789    8.9744    7.6430    6.7105    6.5722    7.1321    7.9181    8.3811    8.5141    8.8755    9.9149   11.3797   12.1590   11.3863    9.7580    8.5763    8.3954    8.9607    9.4532    9.1336    8.2488    7.6818    8.0293    9.3660   11.1180   12.1015   11.5991   10.1909    8.8625    8.0635    7.7417    7.6768    7.7186    7.8814    8.2612    8.8479    9.3723    9.3926    8.7320    7.7792    7.1568    7.2898    8.3404   10.1847   12.2900   13.9569   14.9026   15.2586   15.0339   14.0806   12.6784   11.6876   11.9989   14.1501   17.8787   21.1671   21.2342   18.1667   14.6129   12.2569   11.1594   10.8416
    4.1540    4.3109    4.7997    5.4958    6.2261    6.8548    7.3291    7.6511    7.8745    8.1441    8.6628    9.5286   10.5184   11.0693   10.7865    9.9963    9.4107    9.4099    9.7501    9.6996    8.7795    7.4470    6.5178    6.3752    6.9199    7.6860    8.1310    8.2470    8.5820    9.5746   10.9744   11.6945   10.8999    9.2857    8.1166    7.9158    8.4295    8.8724    8.5428    7.6812    7.1243    7.4282    8.6565   10.2693   11.1594   10.6637    9.3346    8.0929    7.3515    7.0581    7.0075    7.0601    7.2283    7.6015    8.1705    8.6830    8.7207    8.1132    7.2262    6.6471    6.7774    7.7730    9.5217   11.5219   13.1071   14.0036   14.3343   14.1075   13.1844   11.8358   10.8789   11.1513   13.1553   16.6451   19.7197   19.7544   16.8449   13.4991   11.2925   10.2711    9.9829
    4.5631    4.7416    5.2863    6.0586    6.8650    7.5538    8.0668    8.4079    8.6381    8.9191    9.4750   10.4127   11.4834   12.0639   11.7221   10.8243   10.1559   10.1307   10.4803   10.4090    9.4002    7.9532    6.9494    6.7984    7.3916    8.2254    8.7102    8.8343    9.1915   10.2568   11.7580   12.5161   11.6318    9.8694    8.5967    8.3685    8.9072    9.3706    9.0079    8.0785    7.4750    7.7854    9.0743   10.7681   11.6923   11.1485    9.7311    8.4166    7.6374    7.3354    7.2937    7.3644    7.5602    7.9755    8.6008    9.1663    9.2219    8.5818    7.6377    7.0204    7.1600    8.2244   10.0968   12.2407   13.9372   14.8884   15.2255   14.9582   13.9409   12.4699   11.4209   11.6792   13.7693   17.4271   20.6369   20.6238   17.5131   13.9699   11.6437   10.5676   10.2622
